Date,Open,High,Low,Close,Adj Close,Volume
2015-02-23,130.02000427246094,133.0,129.66000366210938,133.0,122.68497467041016,70974100
2015-02-24,132.94000244140625,133.60000610351562,131.1699981689453,132.1699981689453,121.91935729980469,69228100
2015-02-25,131.55999755859375,131.60000610351562,128.14999389648438,128.7899932861328,118.8014907836914,74711700
2015-02-26,128.7899932861328,130.8699951171875,126.61000061035156,130.4199981689453,120.30508422851562,91287500
2015-02-27,130.0,130.57000732421875,128.24000549316406,128.4600067138672,118.49711608886719,62014800
2015-03-02,129.25,130.27999877929688,128.3000030517578,129.08999633789062,119.07823944091797,48096700
2015-03-03,128.9600067138672,129.52000427246094,128.08999633789062,129.36000061035156,119.3272933959961,37816300
2015-03-04,129.10000610351562,129.55999755859375,128.32000732421875,128.5399932861328,118.57088470458984,31666300
2015-03-05,128.5800018310547,128.75,125.76000213623047,126.41000366210938,116.60609436035156,56517100
2015-03-06,128.39999389648438,129.3699951171875,126.26000213623047,126.5999984741211,116.7813491821289,72842100
2015-03-09,127.95999908447266,129.57000732421875,125.05999755859375,127.13999938964844,117.27945709228516,88528500
2015-03-10,126.41000366210938,127.22000122070312,123.80000305175781,124.51000213623047,114.85343170166016,68856600
2015-03-11,124.75,124.7699966430664,122.11000061035156,122.23999786376953,112.75951385498047,68939000
2015-03-12,122.30999755859375,124.9000015258789,121.62999725341797,124.44999694824219,114.79810333251953,48362700
2015-03-13,124.4000015258789,125.4000015258789,122.58000183105469,123.58999633789062,114.00479125976562,51827300
2015-03-16,123.87999725341797,124.94999694824219,122.87000274658203,124.94999694824219,115.25931549072266,35874300
2015-03-17,125.9000015258789,127.31999969482422,125.6500015258789,127.04000091552734,117.1872329711914,51023100
2015-03-18,127.0,129.16000366210938,126.37000274658203,128.47000122070312,118.50630950927734,65270900
2015-03-19,128.75,129.25,127.4000015258789,127.5,117.61156463623047,45809500
2015-03-20,128.25,128.39999389648438,125.16000366210938,125.9000015258789,116.13565063476562,68695100
2015-03-23,127.12000274658203,127.8499984741211,126.5199966430664,127.20999908447266,117.34403228759766,37709700
2015-03-24,127.2300033569336,128.0399932861328,126.55999755859375,126.69000244140625,116.86436462402344,32842300
2015-03-25,126.54000091552734,126.81999969482422,123.37999725341797,123.37999725341797,113.81109619140625,51655200
2015-03-26,122.76000213623047,124.87999725341797,122.5999984741211,124.23999786376953,114.6043930053711,47572900
2015-03-27,124.56999969482422,124.69999694824219,122.91000366210938,123.25,113.69116973876953,39546200
2015-03-30,124.05000305175781,126.4000015258789,124.0,126.37000274658203,116.56920623779297,47099700
2015-03-31,126.08999633789062,126.48999786376953,124.36000061035156,124.43000030517578,114.77964782714844,42090600
2015-04-01,124.81999969482422,125.12000274658203,123.0999984741211,124.25,114.61360168457031,40621400
2015-04-02,125.02999877929688,125.55999755859375,124.19000244140625,125.31999969482422,115.60061645507812,32220100
2015-04-06,124.47000122070312,127.51000213623047,124.33000183105469,127.3499984741211,117.47319030761719,37194000
2015-04-07,127.63999938964844,128.1199951171875,125.9800033569336,126.01000213623047,116.23712158203125,35012300
2015-04-08,125.8499984741211,126.4000015258789,124.97000122070312,125.5999984741211,115.8589096069336,37329200
2015-04-09,125.8499984741211,126.58000183105469,124.66000366210938,126.55999755859375,116.74444580078125,32484000
2015-04-10,125.94999694824219,127.20999908447266,125.26000213623047,127.0999984741211,117.24259185791016,40188000
2015-04-13,128.3699951171875,128.57000732421875,126.61000061035156,126.8499984741211,117.01194763183594,36365100
2015-04-14,127.0,127.29000091552734,125.91000366210938,126.30000305175781,116.50462341308594,25524600
2015-04-15,126.41000366210938,127.12999725341797,126.01000213623047,126.77999877929688,116.94738006591797,28970400
2015-04-16,126.27999877929688,127.0999984741211,126.11000061035156,126.16999816894531,116.38470458984375,28369000
2015-04-17,125.55000305175781,126.13999938964844,124.45999908447266,124.75,115.07482147216797,51957000
2015-04-20,125.56999969482422,128.1199951171875,125.16999816894531,127.5999984741211,117.70379638671875,47054300
2015-04-21,128.10000610351562,128.1999969482422,126.66999816894531,126.91000366210938,117.06732177734375,32435100
2015-04-22,126.98999786376953,128.8699951171875,126.31999969482422,128.6199951171875,118.64470672607422,37654500
2015-04-23,128.3000030517578,130.4199981689453,128.13999938964844,129.6699981689453,119.61326599121094,45770900
2015-04-24,130.49000549316406,130.6300048828125,129.22999572753906,130.27999877929688,120.17594909667969,44525900
2015-04-27,132.30999755859375,133.1300048828125,131.14999389648438,132.64999389648438,122.36209106445312,96954200
2015-04-28,134.4600067138672,134.5399932861328,129.57000732421875,130.55999755859375,120.43423461914062,118924000
2015-04-29,130.16000366210938,131.58999633789062,128.3000030517578,128.63999938964844,118.66314697265625,63386100
2015-04-30,128.63999938964844,128.63999938964844,124.58000183105469,125.1500015258789,115.44380950927734,83195400
2015-05-01,126.0999984741211,130.1300048828125,125.30000305175781,128.9499969482422,118.94908905029297,58512600
2015-05-04,129.5,130.57000732421875,128.25999450683594,128.6999969482422,118.71849060058594,50988300
2015-05-05,128.14999389648438,128.4499969482422,125.77999877929688,125.80000305175781,116.04339599609375,49271400
2015-05-06,126.55999755859375,126.75,123.36000061035156,125.01000213623047,115.3146743774414,72141000
2015-05-07,124.7699966430664,126.08000183105469,124.0199966430664,125.26000213623047,116.02790832519531,43940900
2015-05-08,126.68000030517578,127.62000274658203,126.11000061035156,127.62000274658203,118.21397399902344,55550400
2015-05-11,127.38999938964844,127.55999755859375,125.62999725341797,126.31999969482422,117.0097885131836,42035800
2015-05-12,125.5999984741211,126.87999725341797,124.81999969482422,125.87000274658203,116.59295654296875,48160000
2015-05-13,126.1500015258789,127.19000244140625,125.87000274658203,126.01000213623047,116.72265625,34694200
2015-05-14,127.41000366210938,128.9499969482422,127.16000366210938,128.9499969482422,119.4459457397461,45203500
2015-05-15,129.07000732421875,129.49000549316406,128.2100067138672,128.77000427246094,119.27921295166016,38208000
2015-05-18,128.3800048828125,130.72000122070312,128.36000061035156,130.19000244140625,120.59455108642578,50882900
2015-05-19,130.69000244140625,130.8800048828125,129.63999938964844,130.07000732421875,120.4833984375,44633200
2015-05-20,130.0,130.97999572753906,129.33999633789062,130.05999755859375,120.4741439819336,36454900
2015-05-21,130.07000732421875,131.6300048828125,129.8300018310547,131.38999938964844,121.70613861083984,39730400
2015-05-22,131.60000610351562,132.97000122070312,131.39999389648438,132.5399932861328,122.77136993408203,45596000
2015-05-26,132.60000610351562,132.91000366210938,129.1199951171875,129.6199951171875,120.0665512084961,70697600
2015-05-27,130.33999633789062,132.25999450683594,130.0500030517578,132.0399932861328,122.3082046508789,45833200
2015-05-28,131.86000061035156,131.9499969482422,131.10000610351562,131.77999877929688,122.06737518310547,30733300
2015-05-29,131.22999572753906,131.4499969482422,129.89999389648438,130.27999877929688,120.67793273925781,50884500
2015-06-01,130.27999877929688,131.38999938964844,130.0500030517578,130.5399932861328,120.91876220703125,32112800
2015-06-02,129.86000061035156,130.66000366210938,129.32000732421875,129.9600067138672,120.38152313232422,33667600
2015-06-03,130.66000366210938,130.94000244140625,129.89999389648438,130.1199951171875,120.52971649169922,30983500
2015-06-04,129.5800018310547,130.5800018310547,128.91000366210938,129.36000061035156,119.82573699951172,38450100
2015-06-05,129.5,129.69000244140625,128.36000061035156,128.64999389648438,119.16805267333984,35626800
2015-06-08,128.89999389648438,129.2100067138672,126.83000183105469,127.80000305175781,118.3807144165039,52674800
2015-06-09,126.69999694824219,128.0800018310547,125.62000274658203,127.41999816894531,118.02871704101562,56075400
2015-06-10,127.91999816894531,129.33999633789062,127.8499984741211,128.8800048828125,119.38111114501953,39087300
2015-06-11,129.17999267578125,130.17999267578125,128.47999572753906,128.58999633789062,119.11248779296875,35390900
2015-06-12,128.19000244140625,128.3300018310547,127.11000061035156,127.16999816894531,117.79714965820312,36886200
2015-06-15,126.0999984741211,127.23999786376953,125.70999908447266,126.91999816894531,117.5655746459961,43988900
2015-06-16,127.02999877929688,127.8499984741211,126.37000274658203,127.5999984741211,118.1954574584961,31494100
2015-06-17,127.72000122070312,127.87999725341797,126.73999786376953,127.30000305175781,117.91755676269531,32918100
2015-06-18,127.2300033569336,128.30999755859375,127.22000122070312,127.87999725341797,118.45480346679688,35407200
2015-06-19,127.70999908447266,127.81999969482422,126.4000015258789,126.5999984741211,117.26915740966797,54716900
2015-06-22,127.48999786376953,128.05999755859375,127.08000183105469,127.61000061035156,118.2047119140625,34039300
2015-06-23,127.4800033569336,127.61000061035156,126.87999725341797,127.02999877929688,117.66746520996094,30268900
2015-06-24,127.20999908447266,129.8000030517578,127.12000274658203,128.11000061035156,118.6678695678711,55280900
2015-06-25,128.86000061035156,129.1999969482422,127.5,127.5,118.10283660888672,31938100
2015-06-26,127.66999816894531,127.98999786376953,126.51000213623047,126.75,117.4081039428711,44066800
2015-06-29,125.45999908447266,126.47000122070312,124.4800033569336,124.52999877929688,115.3517074584961,49161400
2015-06-30,125.56999969482422,126.12000274658203,124.86000061035156,125.43000030517578,116.18538665771484,44370700
2015-07-01,126.9000015258789,126.94000244140625,125.98999786376953,126.5999984741211,117.26915740966797,30238800
2015-07-02,126.43000030517578,126.69000244140625,125.7699966430664,126.44000244140625,117.12094116210938,27211000
2015-07-06,124.94000244140625,126.2300033569336,124.8499984741211,126.0,116.71336364746094,28060400
2015-07-07,125.88999938964844,126.1500015258789,123.7699966430664,125.69000244140625,116.42621612548828,46946800
2015-07-08,124.4800033569336,124.63999938964844,122.54000091552734,122.56999969482422,113.53618621826172,60761600
2015-07-09,123.8499984741211,124.05999755859375,119.22000122070312,120.06999969482422,111.22044372558594,78595000
2015-07-10,121.94000244140625,123.8499984741211,121.20999908447266,123.27999877929688,114.19384765625,61354500
2015-07-13,125.02999877929688,125.76000213623047,124.31999969482422,125.66000366210938,116.39845275878906,41440500
2015-07-14,126.04000091552734,126.37000274658203,125.04000091552734,125.61000061035156,116.35211181640625,31768100
2015-07-15,125.72000122070312,127.1500015258789,125.58000183105469,126.81999969482422,117.47294616699219,33649200
2015-07-16,127.73999786376953,128.57000732421875,127.3499984741211,128.50999450683594,119.03837585449219,36222400
2015-07-17,129.0800018310547,129.6199951171875,128.30999755859375,129.6199951171875,120.0665512084961,46164700
2015-07-20,130.97000122070312,132.97000122070312,130.6999969482422,132.07000732421875,122.33599853515625,58900200
2015-07-21,132.85000610351562,132.9199981689453,130.32000732421875,130.75,121.11328887939453,76756400
2015-07-22,121.98999786376953,125.5,121.98999786376953,125.22000122070312,115.9908676147461,115450600
2015-07-23,126.19999694824219,127.08999633789062,125.05999755859375,125.16000366210938,115.93529510498047,50999500
2015-07-24,125.31999969482422,125.73999786376953,123.9000015258789,124.5,115.32392883300781,42162300
2015-07-27,123.08999633789062,123.61000061035156,122.12000274658203,122.7699966430664,113.72144317626953,44455500
2015-07-28,123.37999725341797,123.91000366210938,122.55000305175781,123.37999725341797,114.28649139404297,33618100
2015-07-29,123.1500015258789,123.5,122.2699966430664,122.98999786376953,113.92522430419922,37011700
2015-07-30,122.31999969482422,122.56999969482422,121.70999908447266,122.37000274658203,113.35094451904297,33628300
2015-07-31,122.5999984741211,122.63999938964844,120.91000366210938,121.30000305175781,112.35978698730469,42885000
2015-08-03,121.5,122.56999969482422,117.5199966430664,118.44000244140625,109.71057891845703,69976000
2015-08-04,117.41999816894531,117.69999694824219,113.25,114.63999938964844,106.1906509399414,124138600
2015-08-05,112.94999694824219,117.44000244140625,112.0999984741211,115.4000015258789,106.8946304321289,99312600
2015-08-06,115.97000122070312,116.5,114.12000274658203,115.12999725341797,107.12724304199219,52903000
2015-08-07,114.58000183105469,116.25,114.5,115.5199966430664,107.4901351928711,38670400
2015-08-10,116.52999877929688,119.98999786376953,116.52999877929688,119.72000122070312,111.39820098876953,54951600
2015-08-11,117.80999755859375,118.18000030517578,113.33000183105469,113.48999786376953,105.60125732421875,97082800
2015-08-12,112.52999877929688,115.41999816894531,109.62999725341797,115.23999786376953,107.22959899902344,101217500
2015-08-13,116.04000091552734,116.4000015258789,114.54000091552734,115.1500015258789,107.1458740234375,48535800
2015-08-14,114.31999969482422,116.30999755859375,114.01000213623047,115.95999908447266,107.8995590209961,42929500
2015-08-17,116.04000091552734,117.6500015258789,115.5,117.16000366210938,109.01614379882812,40884700
2015-08-18,116.43000030517578,117.44000244140625,116.01000213623047,116.5,108.40201568603516,34560700
2015-08-19,116.0999984741211,116.5199966430664,114.68000030517578,115.01000213623047,107.01558685302734,48286500
2015-08-20,114.08000183105469,114.3499984741211,111.62999725341797,112.6500015258789,104.81965637207031,68501600
2015-08-21,110.43000030517578,111.9000015258789,105.6500015258789,105.76000213623047,98.40855407714844,128275500
2015-08-24,94.87000274658203,108.80000305175781,92.0,103.12000274658203,95.95209503173828,162206300
2015-08-25,111.11000061035156,111.11000061035156,103.5,103.73999786376953,96.52896881103516,103601600
2015-08-26,107.08999633789062,109.88999938964844,105.05000305175781,109.69000244140625,102.06539154052734,96774600
2015-08-27,112.2300033569336,113.23999786376953,110.0199966430664,112.91999816894531,105.07088470458984,84616100
2015-08-28,112.16999816894531,113.30999755859375,111.54000091552734,113.29000091552734,105.41515350341797,53164400
2015-08-31,112.02999877929688,114.52999877929688,112.0,112.76000213623047,104.92200469970703,56229300
2015-09-01,110.1500015258789,111.87999725341797,107.36000061035156,107.72000122070312,100.2323226928711,76845900
2015-09-02,110.2300033569336,112.33999633789062,109.12999725341797,112.33999633789062,104.53118133544922,61888800
2015-09-03,112.48999786376953,112.77999877929688,110.04000091552734,110.37000274658203,102.6981201171875,53233900
2015-09-04,108.97000122070312,110.44999694824219,108.51000213623047,109.2699966430664,101.67457580566406,49996300
2015-09-08,111.75,112.55999755859375,110.31999969482422,112.30999755859375,104.50326538085938,54843600
2015-09-09,113.76000213623047,114.0199966430664,109.7699966430664,110.1500015258789,102.49341583251953,85010800
2015-09-10,110.2699966430664,113.27999877929688,109.9000015258789,112.56999969482422,104.7452163696289,62892800
2015-09-11,111.79000091552734,114.20999908447266,111.76000213623047,114.20999908447266,106.27119445800781,49915500
2015-09-14,116.58000183105469,116.88999938964844,114.86000061035156,115.30999755859375,107.29472351074219,58363400
2015-09-15,115.93000030517578,116.52999877929688,114.41999816894531,116.27999877929688,108.19731140136719,43341200
2015-09-16,116.25,116.54000091552734,115.44000244140625,116.41000366210938,108.31829071044922,37173500
2015-09-17,115.66000366210938,116.48999786376953,113.72000122070312,113.91999816894531,106.00135040283203,64112600
2015-09-18,112.20999908447266,114.30000305175781,111.87000274658203,113.44999694824219,105.56404113769531,74285300
2015-09-21,113.66999816894531,115.37000274658203,113.66000366210938,115.20999908447266,107.20169830322266,50222000
2015-09-22,113.37999725341797,114.18000030517578,112.5199966430664,113.4000015258789,105.51750946044922,50346200
2015-09-23,113.62999725341797,114.72000122070312,113.30000305175781,114.31999969482422,106.3735580444336,35756700
2015-09-24,113.25,115.5,112.37000274658203,115.0,107.00629425048828,50219500
2015-09-25,116.44000244140625,116.69000244140625,114.0199966430664,114.70999908447266,106.73645782470703,56151900
2015-09-28,113.8499984741211,114.56999969482422,112.44000244140625,112.44000244140625,104.62423706054688,52109000
2015-09-29,112.83000183105469,113.51000213623047,107.86000061035156,109.05999755859375,101.47917938232422,73365400
2015-09-30,110.16999816894531,111.54000091552734,108.7300033569336,110.30000305175781,102.63299560546875,66473000
2015-10-01,109.06999969482422,109.62000274658203,107.30999755859375,109.58000183105469,101.9630355834961,63929100
2015-10-02,108.01000213623047,111.01000213623047,107.55000305175781,110.37999725341797,102.70742797851562,58019800
2015-10-05,109.87999725341797,111.37000274658203,109.06999969482422,110.77999877929688,103.07963562011719,52064700
2015-10-06,110.62999725341797,111.73999786376953,109.7699966430664,111.30999755859375,103.5727767944336,48196800
2015-10-07,111.73999786376953,111.7699966430664,109.41000366210938,110.77999877929688,103.07963562011719,46765600
2015-10-08,110.19000244140625,110.19000244140625,108.20999908447266,109.5,101.88858795166016,61979600
2015-10-09,110.0,112.27999877929688,109.48999786376953,112.12000274658203,104.32648468017578,52766100
2015-10-12,112.7300033569336,112.75,111.44000244140625,111.5999984741211,103.84263610839844,30467200
2015-10-13,110.81999969482422,112.44999694824219,110.68000030517578,111.79000091552734,104.0194091796875,33049300
2015-10-14,111.29000091552734,111.5199966430664,109.55999755859375,110.20999908447266,102.54925537109375,44462400
2015-10-15,110.93000030517578,112.0999984741211,110.48999786376953,111.86000061035156,104.08456420898438,37673500
2015-10-16,111.77999877929688,112.0,110.52999877929688,111.04000091552734,103.32156372070312,39232600
2015-10-19,110.80000305175781,111.75,110.11000061035156,111.7300033569336,103.96359252929688,29759200
2015-10-20,111.33999633789062,114.16999816894531,110.81999969482422,113.7699966430664,105.86180114746094,48967800
2015-10-21,114.0,115.58000183105469,113.69999694824219,113.76000213623047,105.85249328613281,41795200
2015-10-22,114.33000183105469,115.5,114.0999984741211,115.5,107.4715576171875,41654100
2015-10-23,116.69999694824219,119.2300033569336,116.33000183105469,119.08000183105469,110.80267333984375,59366900
2015-10-26,118.08000183105469,118.12999725341797,114.91999816894531,115.27999877929688,107.26683044433594,66333800
2015-10-27,115.4000015258789,116.54000091552734,113.98999786376953,114.55000305175781,106.58756256103516,69884400
2015-10-28,116.93000030517578,119.30000305175781,116.05999755859375,119.2699966430664,110.9794692993164,85551400
2015-10-29,118.69999694824219,120.69000244140625,118.2699966430664,120.52999877929688,112.15190124511719,51227300
2015-10-30,120.98999786376953,121.22000122070312,119.44999694824219,119.5,111.1935043334961,49365300
2015-11-02,120.80000305175781,121.36000061035156,119.61000061035156,121.18000030517578,112.7567138671875,32203300
2015-11-03,120.79000091552734,123.48999786376953,120.69999694824219,122.56999969482422,114.05009460449219,45519000
2015-11-04,123.12999725341797,123.81999969482422,121.62000274658203,122.0,113.51971435546875,44886100
2015-11-05,121.8499984741211,122.69000244140625,120.18000030517578,120.91999816894531,112.99640655517578,39552700
2015-11-06,121.11000061035156,121.80999755859375,120.62000274658203,121.05999755859375,113.12722778320312,33042300
2015-11-09,120.95999908447266,121.80999755859375,120.05000305175781,120.56999969482422,112.66936492919922,33871400
2015-11-10,116.9000015258789,118.06999969482422,116.05999755859375,116.7699966430664,109.11833953857422,59127900
2015-11-11,116.37000274658203,117.41999816894531,115.20999908447266,116.11000061035156,108.50160217285156,45218000
2015-11-12,116.26000213623047,116.81999969482422,115.6500015258789,115.72000122070312,108.13713836669922,32525600
2015-11-13,115.19999694824219,115.56999969482422,112.2699966430664,112.33999633789062,104.97863006591797,45812400
2015-11-16,111.37999725341797,114.23999786376953,111.0,114.18000030517578,106.69807434082031,38106700
2015-11-17,114.91999816894531,115.05000305175781,113.31999969482422,113.69000244140625,106.24017333984375,27616900
2015-11-18,115.76000213623047,117.48999786376953,115.5,117.29000091552734,109.60426330566406,46674700
2015-11-19,117.63999938964844,119.75,116.76000213623047,118.77999877929688,110.99663543701172,43295800
2015-11-20,119.19999694824219,119.91999816894531,118.8499984741211,119.30000305175781,111.48255920410156,34287100
2015-11-23,119.2699966430664,119.7300033569336,117.33999633789062,117.75,110.03414154052734,32482500
2015-11-24,117.33000183105469,119.3499984741211,117.12000274658203,118.87999725341797,111.090087890625,42803200
2015-11-25,119.20999908447266,119.2300033569336,117.91999816894531,118.02999877929688,110.29576110839844,21388300
2015-11-27,118.29000091552734,118.41000366210938,117.5999984741211,117.80999755859375,110.0902099609375,13046400
2015-11-30,117.98999786376953,119.41000366210938,117.75,118.30000305175781,110.54810333251953,39180300
2015-12-01,118.75,118.80999755859375,116.86000061035156,117.33999633789062,109.65099334716797,34852400
2015-12-02,117.33999633789062,118.11000061035156,116.08000183105469,116.27999877929688,108.66045379638672,33386600
2015-12-03,116.55000305175781,116.79000091552734,114.22000122070312,115.19999694824219,107.65122985839844,41569500
2015-12-04,115.29000091552734,119.25,115.11000061035156,119.02999877929688,111.23026275634766,57777000
2015-12-07,118.9800033569336,119.86000061035156,117.80999755859375,118.27999877929688,110.52941131591797,32084200
2015-12-08,117.5199966430664,118.5999984741211,116.86000061035156,118.2300033569336,110.48265838623047,34309500
2015-12-09,117.63999938964844,117.69000244140625,115.08000183105469,115.62000274658203,108.043701171875,46361400
2015-12-10,116.04000091552734,116.94000244140625,115.51000213623047,116.16999816894531,108.55766296386719,29212700
2015-12-11,115.19000244140625,115.38999938964844,112.8499984741211,113.18000030517578,105.76358795166016,46886200
2015-12-14,112.18000030517578,112.68000030517578,109.79000091552734,112.4800033569336,105.10945129394531,64318700
2015-12-15,111.94000244140625,112.80000305175781,110.3499984741211,110.48999786376953,103.24987030029297,53323100
2015-12-16,111.06999969482422,111.98999786376953,108.80000305175781,111.33999633789062,104.04415130615234,56238500
2015-12-17,112.0199966430664,112.25,108.9800033569336,108.9800033569336,101.83881378173828,44772800
2015-12-18,108.91000366210938,109.5199966430664,105.80999755859375,106.02999877929688,99.08211517333984,96453300
2015-12-21,107.27999877929688,107.37000274658203,105.56999969482422,107.33000183105469,100.29692077636719,47590600
2015-12-22,107.4000015258789,107.72000122070312,106.44999694824219,107.2300033569336,100.2034912109375,32789400
2015-12-23,107.2699966430664,108.8499984741211,107.19999694824219,108.61000061035156,101.49304962158203,32657400
2015-12-24,109.0,109.0,107.94999694824219,108.02999877929688,100.95105743408203,13570400
2015-12-28,107.58999633789062,107.69000244140625,106.18000030517578,106.81999969482422,99.82035827636719,26704200
2015-12-29,106.95999908447266,109.43000030517578,106.86000061035156,108.73999786376953,101.6145248413086,30931200
2015-12-30,108.58000183105469,108.69999694824219,107.18000030517578,107.31999969482422,100.2875747680664,25213800
2015-12-31,107.01000213623047,107.02999877929688,104.81999969482422,105.26000213623047,98.3625717163086,40912300
2016-01-04,102.61000061035156,105.37000274658203,102.0,105.3499984741211,98.4466552734375,67649400
2016-01-05,105.75,105.8499984741211,102.41000366210938,102.70999908447266,95.97967529296875,55791000
2016-01-06,100.55999755859375,102.37000274658203,99.87000274658203,100.69999694824219,94.10138702392578,68457400
2016-01-07,98.68000030517578,100.12999725341797,96.43000030517578,96.44999694824219,90.12986755371094,81094400
2016-01-08,98.55000305175781,99.11000061035156,96.76000213623047,96.95999908447266,90.60643768310547,70798000
2016-01-11,98.97000122070312,99.05999755859375,97.33999633789062,98.52999877929688,92.07356262207031,49739400
2016-01-12,100.55000305175781,100.69000244140625,98.83999633789062,99.95999908447266,93.40987396240234,49154200
2016-01-13,100.31999969482422,101.19000244140625,97.30000305175781,97.38999938964844,91.00827026367188,62439600
2016-01-14,97.95999908447266,100.4800033569336,95.73999786376953,99.5199966430664,92.99869537353516,63170100
2016-01-15,96.19999694824219,97.70999908447266,95.36000061035156,97.12999725341797,90.76530456542969,79833900
2016-01-19,98.41000366210938,98.6500015258789,95.5,96.66000366210938,90.32610321044922,53087700
2016-01-20,95.0999984741211,98.19000244140625,93.41999816894531,96.79000091552734,90.44757843017578,72334400
2016-01-21,97.05999755859375,97.87999725341797,94.94000244140625,96.30000305175781,89.98970031738281,52161500
2016-01-22,98.62999725341797,101.45999908447266,98.37000274658203,101.41999816894531,94.77420043945312,65800500
2016-01-25,101.5199966430664,101.52999877929688,99.20999908447266,99.44000244140625,92.92395782470703,51794500
2016-01-26,99.93000030517578,100.87999725341797,98.06999969482422,99.98999786376953,93.4378890991211,75077000
2016-01-27,96.04000091552734,96.62999725341797,93.33999633789062,93.41999816894531,87.29841613769531,133369700
2016-01-28,93.79000091552734,94.5199966430664,92.38999938964844,94.08999633789062,87.92449951171875,55678800
2016-01-29,94.79000091552734,97.33999633789062,94.3499984741211,97.33999633789062,90.96153259277344,64416500
2016-02-01,96.47000122070312,96.70999908447266,95.4000015258789,96.43000030517578,90.11116790771484,40943500
2016-02-02,95.41999816894531,96.04000091552734,94.27999877929688,94.4800033569336,88.2889633178711,37357200
2016-02-03,95.0,96.83999633789062,94.08000183105469,96.3499984741211,90.03642272949219,45964300
2016-02-04,95.86000061035156,97.33000183105469,95.19000244140625,96.5999984741211,90.7598648071289,46471700
2016-02-05,96.5199966430664,96.91999816894531,93.69000244140625,94.0199966430664,88.3358383178711,46418100
2016-02-08,93.12999725341797,95.69999694824219,93.04000091552734,95.01000213623047,89.2660140991211,54021400
2016-02-09,94.29000091552734,95.94000244140625,93.93000030517578,94.98999786376953,89.24722290039062,44331200
2016-02-10,95.91999816894531,96.3499984741211,94.0999984741211,94.2699966430664,88.57073211669922,42343600
2016-02-11,93.79000091552734,94.72000122070312,92.58999633789062,93.69999694824219,88.0351791381836,50074700
